hour_bucket,temperatureC,precipitationMm,cloudCover,shortwaveRadiation,directNormalIrradiance,weatherIsDay
2025-02-20T03:00:00Z,19.2,0.0,88,706.0,380.0,1
2025-02-20T04:00:00Z,19.6,0.0,41,823.0,652.1,1
2025-02-20T05:00:00Z,19.8,0.0,9,809.0,814.2,1
2025-02-20T06:00:00Z,19.6,0.0,6,684.0,847.0,1
2025-02-20T07:00:00Z,19.2,0.0,4,503.0,804.3,1
2025-02-20T08:00:00Z,18.5,0.0,2,291.0,676.9,1
2025-02-20T09:00:00Z,17.4,0.0,1,90.0,407.8,1
2025-02-20T10:00:00Z,16.6,0.0,1,1.0,0.0,0
2025-02-20T11:00:00Z,16.0,0.0,0,0.0,0.0,0
2025-02-20T12:00:00Z,15.5,0.0,0,0.0,0.0,0
2025-02-20T13:00:00Z,14.4,0.0,0,0.0,0.0,0
2025-02-20T14:00:00Z,13.8,0.0,0,0.0,0.0,0
2025-02-20T15:00:00Z,13.2,0.0,0,0.0,0.0,0
2025-02-20T16:00:00Z,12.8,0.0,2,0.0,0.0,0
2025-02-20T17:00:00Z,12.4,0.0,65,0.0,0.0,0
2025-02-20T18:00:00Z,11.8,0.0,92,0.0,0.0,0
2025-02-20T19:00:00Z,11.4,0.0,91,0.0,0.0,0
2025-02-20T20:00:00Z,10.1,0.0,91,0.0,0.0,1
2025-02-20T21:00:00Z,11.2,0.0,31,65.0,298.0,1
2025-02-20T22:00:00Z,13.3,0.0,0,261.0,652.3,1
2025-02-20T23:00:00Z,15.9,0.0,46,474.0,802.5,1
2025-02-21T00:00:00Z,18.6,0.0,99,662.0,858.9,1
2025-02-21T01:00:00Z,22.9,0.0,98,811.0,891.2,1
2025-02-21T02:00:00Z,26.5,0.0,89,912.0,928.9,1
2025-02-21T03:00:00Z,29.0,0.0,0,949.0,943.0,1
2025-02-21T04:00:00Z,30.4,0.0,0,923.0,953.2,1
2025-02-21T05:00:00Z,31.0,0.0,13,833.0,932.9,1
2025-02-21T06:00:00Z,31.2,0.0,65,688.0,894.7,1
2025-02-21T07:00:00Z,31.2,0.0,94,499.0,818.0,1
2025-02-21T08:00:00Z,30.7,0.0,98,280.0,629.6,1
2025-02-21T09:00:00Z,27.6,0.0,87,80.0,278.5,1
2025-02-21T10:00:00Z,26.2,0.0,100,1.0,0.0,0
2025-02-21T11:00:00Z,25.8,0.0,42,0.0,0.0,0
2025-02-21T12:00:00Z,24.6,0.0,28,0.0,0.0,0
2025-02-21T13:00:00Z,22.2,0.0,71,0.0,0.0,0
2025-02-21T14:00:00Z,21.1,0.0,100,0.0,0.0,0
2025-02-21T15:00:00Z,19.9,0.0,100,0.0,0.0,0
2025-02-21T16:00:00Z,19.4,0.0,7,0.0,0.0,0
2025-02-21T17:00:00Z,19.0,0.0,89,0.0,0.0,0
2025-02-21T18:00:00Z,19.5,0.0,55,0.0,0.0,0
2025-02-21T19:00:00Z,20.2,0.0,32,0.0,0.0,0
2025-02-21T20:00:00Z,21.4,0.0,67,0.0,0.0,1
2025-02-21T21:00:00Z,23.6,0.0,11,56.0,218.1,1
2025-02-21T22:00:00Z,25.9,0.0,11,248.0,615.5,1
2025-02-21T23:00:00Z,27.6,0.0,12,455.0,760.1,1
2025-02-22T00:00:00Z,29.4,0.0,27,645.0,842.7,1
2025-02-22T01:00:00Z,32.5,0.0,63,792.0,881.5,1
2025-02-22T02:00:00Z,33.8,0.0,38,891.0,918.0,1
2025-02-22T03:00:00Z,34.7,0.0,52,928.0,938.2,1
2025-02-22T04:00:00Z,35.1,0.0,78,811.0,763.7,1
2025-02-22T05:00:00Z,35.2,0.0,93,721.0,722.9,1
2025-02-22T06:00:00Z,36.2,0.0,100,625.0,767.1,1
2025-02-22T07:00:00Z,36.0,0.0,100,445.0,622.5,1
2025-02-22T08:00:00Z,34.4,0.0,97,175.0,178.1,1
2025-02-22T09:00:00Z,33.5,0.0,100,49.0,107.0,1
2025-02-22T10:00:00Z,32.5,0.0,96,0.0,0.0,0
2025-02-22T11:00:00Z,30.8,0.0,100,0.0,0.0,0
2025-02-22T12:00:00Z,30.1,0.0,100,0.0,0.0,0
2025-02-22T13:00:00Z,30.1,0.0,100,0.0,0.0,0
2025-02-22T14:00:00Z,30.2,0.0,100,0.0,0.0,0
2025-02-22T15:00:00Z,29.8,0.0,100,0.0,0.0,0
2025-02-22T16:00:00Z,29.5,0.0,100,0.0,0.0,0
2025-02-22T17:00:00Z,27.8,0.1,100,0.0,0.0,0
2025-02-22T18:00:00Z,27.6,0.0,100,0.0,0.0,0
2025-02-22T19:00:00Z,25.8,0.0,100,0.0,0.0,0
2025-02-22T20:00:00Z,24.7,0.0,100,0.0,0.0,1
2025-02-22T21:00:00Z,23.8,0.2,100,14.0,0.0,1
2025-02-22T22:00:00Z,24.0,0.0,100,153.0,108.8,1
2025-02-22T23:00:00Z,24.4,0.1,29,125.0,8.3,1
2025-02-23T00:00:00Z,26.9,0.0,15,507.0,474.4,1
2025-02-23T01:00:00Z,30.4,0.0,24,650.0,603.3,1
2025-02-23T02:00:00Z,31.0,0.0,55,857.0,850.6,1
2025-02-23T03:00:00Z,27.6,2.4,100,668.0,504.2,1
2025-02-23T04:00:00Z,21.2,7.7,48,427.0,168.0,1
2025-02-23T05:00:00Z,22.6,0.0,63,594.0,481.9,1
2025-02-23T06:00:00Z,23.9,0.0,11,468.0,458.2,1
2025-02-23T07:00:00Z,22.9,0.0,0,476.0,762.7,1
2025-02-23T08:00:00Z,22.1,0.0,0,273.0,658.5,1
2025-02-23T09:00:00Z,20.1,0.0,0,78.0,380.6,1
2025-02-23T10:00:00Z,19.5,0.0,8,0.0,0.0,0
2025-02-23T11:00:00Z,19.4,0.0,0,0.0,0.0,0
2025-02-23T12:00:00Z,19.2,0.0,0,0.0,0.0,0
2025-02-23T13:00:00Z,18.3,0.0,0,0.0,0.0,0
2025-02-23T14:00:00Z,17.6,0.0,0,0.0,0.0,0
2025-02-23T15:00:00Z,17.1,0.0,0,0.0,0.0,0
2025-02-23T16:00:00Z,16.7,0.0,0,0.0,0.0,0
2025-02-23T17:00:00Z,16.2,0.0,0,0.0,0.0,0
2025-02-23T18:00:00Z,15.8,0.0,0,0.0,0.0,0
2025-02-23T19:00:00Z,15.3,0.0,4,0.0,0.0,0
2025-02-23T20:00:00Z,15.1,0.0,17,0.0,0.0,1
2025-02-23T21:00:00Z,15.9,0.0,27,54.0,258.7,1
2025-02-23T22:00:00Z,17.0,0.0,38,216.0,474.4,1
2025-02-23T23:00:00Z,18.5,0.0,21,423.0,650.9,1
2025-02-24T00:00:00Z,20.0,0.0,50,608.0,730.5,1
2025-02-24T01:00:00Z,20.0,0.0,78,607.0,522.2,1
2025-02-24T02:00:00Z,20.8,0.0,67,719.0,508.1,1
2025-02-24T03:00:00Z,20.9,0.0,36,787.0,588.0,1
2025-02-24T04:00:00Z,21.0,0.0,28,828.0,724.9,1
2025-02-24T05:00:00Z,20.6,0.0,5,677.0,588.0,1
2025-02-24T06:00:00Z,20.5,0.0,21,607.0,673.7,1
2025-02-24T07:00:00Z,19.9,0.0,1,439.0,636.3,1
2025-02-24T08:00:00Z,19.2,0.0,0,273.0,667.3,1
2025-02-24T09:00:00Z,18.5,0.0,0,75.0,363.3,1
2025-02-24T10:00:00Z,18.2,0.0,0,0.0,0.0,0
2025-02-24T11:00:00Z,17.7,0.0,14,0.0,0.0,0
2025-02-24T12:00:00Z,17.2,0.0,28,0.0,0.0,0
2025-02-24T13:00:00Z,16.8,0.0,28,0.0,0.0,0
2025-02-24T14:00:00Z,16.4,0.0,18,0.0,0.0,0
2025-02-24T15:00:00Z,16.2,0.0,51,0.0,0.0,0
2025-02-24T16:00:00Z,16.0,0.0,30,0.0,0.0,0
2025-02-24T17:00:00Z,15.3,0.0,4,0.0,0.0,0
2025-02-24T18:00:00Z,14.6,0.0,0,0.0,0.0,0
2025-02-24T19:00:00Z,14.1,0.0,0,0.0,0.0,0
2025-02-24T20:00:00Z,13.9,0.0,0,0.0,0.0,0
2025-02-24T21:00:00Z,14.9,0.0,0,58.0,306.1,1
2025-02-24T22:00:00Z,16.0,0.0,0,252.0,664.0,1
2025-02-24T23:00:00Z,17.6,0.0,0,470.0,827.2,1
2025-02-25T00:00:00Z,19.1,0.0,0,663.0,896.6,1
2025-02-25T01:00:00Z,21.0,0.0,0,817.0,940.0,1
2025-02-25T02:00:00Z,22.7,0.0,40,916.0,964.3,1
2025-02-25T03:00:00Z,24.1,0.0,16,952.0,969.8,1
2025-02-25T04:00:00Z,24.9,0.0,8,921.0,964.0,1
2025-02-25T05:00:00Z,24.6,0.0,0,828.0,941.5,1
2025-02-25T06:00:00Z,24.1,0.0,0,679.0,900.8,1
2025-02-25T07:00:00Z,23.0,0.0,0,486.0,819.5,1
2025-02-25T08:00:00Z,22.0,0.0,32,270.0,673.4,1
2025-02-25T09:00:00Z,21.0,0.0,97,72.0,361.6,1
2025-02-25T10:00:00Z,20.4,0.0,42,0.0,0.0,0
2025-02-25T11:00:00Z,19.9,0.0,0,0.0,0.0,0
2025-02-25T12:00:00Z,19.2,0.0,0,0.0,0.0,0
2025-02-25T13:00:00Z,17.5,0.0,0,0.0,0.0,0
2025-02-25T14:00:00Z,16.8,0.0,48,0.0,0.0,0
2025-02-25T15:00:00Z,16.2,0.0,100,0.0,0.0,0
2025-02-25T16:00:00Z,16.0,0.0,13,0.0,0.0,0
2025-02-25T17:00:00Z,16.0,0.0,6,0.0,0.0,0
2025-02-25T18:00:00Z,15.9,0.0,88,0.0,0.0,0
2025-02-25T19:00:00Z,16.6,0.0,60,0.0,0.0,0
2025-02-25T20:00:00Z,18.6,0.0,1,0.0,0.0,0
2025-02-25T21:00:00Z,20.9,0.0,6,53.0,283.8,1
2025-02-25T22:00:00Z,23.6,0.0,24,241.0,646.9,1
2025-02-25T23:00:00Z,25.8,0.0,10,452.0,790.4,1
2025-02-26T00:00:00Z,28.1,0.0,19,644.0,872.6,1
2025-02-26T01:00:00Z,31.5,0.0,32,800.0,921.4,1
2025-02-26T02:00:00Z,33.5,0.0,65,900.0,954.7,1
2025-02-26T03:00:00Z,34.8,0.0,100,920.0,906.7,1
2025-02-26T04:00:00Z,35.5,0.0,99,869.0,816.7,1
2025-02-26T05:00:00Z,32.6,0.0,100,756.0,710.0,1
2025-02-26T06:00:00Z,26.5,0.0,100,612.0,690.8,1
2025-02-26T07:00:00Z,22.9,0.0,100,308.0,281.6,1
2025-02-26T08:00:00Z,22.5,0.0,100,132.0,75.9,1
2025-02-26T09:00:00Z,21.6,0.0,69,49.0,73.6,1
2025-02-26T10:00:00Z,20.9,0.0,0,0.0,0.0,0
2025-02-26T11:00:00Z,20.1,0.0,0,0.0,0.0,0
2025-02-26T12:00:00Z,19.2,0.0,0,0.0,0.0,0
2025-02-26T13:00:00Z,18.5,0.0,28,0.0,0.0,0
2025-02-26T14:00:00Z,18.1,0.0,32,0.0,0.0,0
2025-02-26T15:00:00Z,17.9,0.0,84,0.0,0.0,0
2025-02-26T16:00:00Z,17.9,0.0,87,0.0,0.0,0
2025-02-26T17:00:00Z,17.9,0.1,98,0.0,0.0,0
2025-02-26T18:00:00Z,17.7,0.1,84,0.0,0.0,0
2025-02-26T19:00:00Z,17.3,0.0,35,0.0,0.0,0
2025-02-26T20:00:00Z,16.9,0.0,55,0.0,0.0,0
2025-02-26T21:00:00Z,17.1,0.0,76,35.0,90.0,1
2025-02-26T22:00:00Z,18.0,0.0,44,160.0,209.8,1
2025-02-26T23:00:00Z,19.6,0.0,67,356.0,406.3,1
2025-02-27T00:00:00Z,21.1,0.0,99,518.0,483.4,1
2025-02-27T01:00:00Z,22.8,0.0,0,789.0,865.8,1
2025-02-27T02:00:00Z,23.9,0.0,9,896.0,934.4,1
2025-02-27T03:00:00Z,25.0,0.0,6,934.0,952.7,1
2025-02-27T04:00:00Z,26.0,0.0,40,908.0,955.1,1
2025-02-27T05:00:00Z,26.4,0.0,41,812.0,924.3,1
2025-02-27T06:00:00Z,25.2,0.0,97,660.0,876.0,1
2025-02-27T07:00:00Z,24.2,0.0,16,442.0,664.6,1
2025-02-27T08:00:00Z,23.2,0.0,26,254.0,629.5,1
2025-02-27T09:00:00Z,22.2,0.0,86,61.0,275.0,1
2025-02-27T10:00:00Z,21.7,0.0,97,0.0,0.0,0
2025-02-27T11:00:00Z,21.0,0.0,100,0.0,0.0,0
2025-02-27T12:00:00Z,20.4,0.0,100,0.0,0.0,0
2025-02-27T13:00:00Z,19.1,0.0,100,0.0,0.0,0
2025-02-27T14:00:00Z,19.3,0.0,100,0.0,0.0,0
2025-02-27T15:00:00Z,19.5,0.0,100,0.0,0.0,0
2025-02-27T16:00:00Z,19.0,0.0,100,0.0,0.0,0
2025-02-27T17:00:00Z,19.0,0.0,100,0.0,0.0,0
2025-02-27T18:00:00Z,18.6,0.0,100,0.0,0.0,0
2025-02-27T19:00:00Z,18.4,0.0,91,0.0,0.0,0
2025-02-27T20:00:00Z,17.9,0.0,0,0.0,0.0,0
2025-02-27T21:00:00Z,18.8,0.0,2,48.0,246.6,1
2025-02-27T22:00:00Z,20.2,0.0,0,229.0,608.0,1
2025-02-27T23:00:00Z,21.6,0.0,12,439.0,766.6,1
2025-02-28T00:00:00Z,23.1,0.0,43,616.0,804.8,1
2025-02-28T01:00:00Z,24.8,0.0,100,681.0,603.3,1
2025-02-28T02:00:00Z,24.5,0.0,85,437.0,89.7,1
2025-02-28T03:00:00Z,26.1,0.0,89,706.0,501.9,1
2025-02-28T04:00:00Z,26.7,0.0,81,762.0,641.4,1
2025-02-28T05:00:00Z,27.6,0.0,57,763.0,818.9,1
2025-02-28T06:00:00Z,23.0,0.0,80,570.0,674.3,1
2025-02-28T07:00:00Z,23.4,0.0,96,446.0,739.0,1
2025-02-28T08:00:00Z,20.7,0.0,64,240.0,577.8,1
2025-02-28T09:00:00Z,20.2,0.0,56,59.0,297.2,1
2025-02-28T10:00:00Z,20.4,0.0,67,0.0,0.0,0
2025-02-28T11:00:00Z,19.8,0.0,92,0.0,0.0,0
2025-02-28T12:00:00Z,18.9,0.0,96,0.0,0.0,0
2025-02-28T13:00:00Z,18.1,0.0,98,0.0,0.0,0
2025-02-28T14:00:00Z,17.8,0.0,76,0.0,0.0,0
2025-02-28T15:00:00Z,17.4,0.0,10,0.0,0.0,0
2025-02-28T16:00:00Z,16.8,0.0,4,0.0,0.0,0
2025-02-28T17:00:00Z,16.2,0.0,2,0.0,0.0,0
2025-02-28T18:00:00Z,15.9,0.0,0,0.0,0.0,0
2025-02-28T19:00:00Z,15.4,0.0,0,0.0,0.0,0
2025-02-28T20:00:00Z,15.0,0.0,0,0.0,0.0,0
2025-02-28T21:00:00Z,15.4,0.0,2,48.0,250.3,1
2025-02-28T22:00:00Z,16.9,0.0,3,233.0,629.7,1
2025-02-28T23:00:00Z,18.8,0.0,67,445.0,784.7,1
2025-03-01T00:00:00Z,19.9,0.0,68,515.0,550.3,1
2025-03-01T01:00:00Z,22.3,0.0,6,735.0,761.3,1
2025-03-01T02:00:00Z,22.8,0.0,1,875.0,919.9,1
2025-03-01T03:00:00Z,22.9,0.0,1,911.0,940.3,1
2025-03-01T04:00:00Z,22.9,0.0,0,878.0,930.9,1
2025-03-01T05:00:00Z,23.2,0.0,0,787.0,909.7,1
2025-03-01T06:00:00Z,23.3,0.0,0,642.0,866.6,1
2025-03-01T07:00:00Z,22.0,0.0,17,454.0,787.5,1
2025-03-01T08:00:00Z,21.1,0.0,9,244.0,624.8,1
2025-03-01T09:00:00Z,20.4,0.0,5,56.0,277.1,1
2025-03-01T10:00:00Z,19.9,0.0,0,0.0,0.0,0
2025-03-01T11:00:00Z,19.2,0.0,1,0.0,0.0,0
2025-03-01T12:00:00Z,18.7,0.0,36,0.0,0.0,0
2025-03-01T13:00:00Z,18.1,0.0,86,0.0,0.0,0
2025-03-01T14:00:00Z,17.7,0.0,92,0.0,0.0,0
2025-03-01T15:00:00Z,17.6,0.0,100,0.0,0.0,0
2025-03-01T16:00:00Z,17.5,0.0,99,0.0,0.0,0
2025-03-01T17:00:00Z,17.2,0.0,98,0.0,0.0,0
2025-03-01T18:00:00Z,16.9,0.0,100,0.0,0.0,0
2025-03-01T19:00:00Z,16.6,0.0,100,0.0,0.0,0
2025-03-01T20:00:00Z,16.6,0.0,99,0.0,0.0,0
2025-03-01T21:00:00Z,17.0,0.1,100,26.0,37.6,1
2025-03-01T22:00:00Z,17.5,0.1,100,121.0,99.4,1
2025-03-01T23:00:00Z,18.3,0.1,100,229.0,104.2,1
2025-03-02T00:00:00Z,18.5,0.1,100,368.0,171.5,1
2025-03-02T01:00:00Z,19.5,0.0,100,357.0,80.0,1
2025-03-02T02:00:00Z,20.3,0.0,100,613.0,350.8,1
2025-03-02T03:00:00Z,20.9,0.0,100,745.0,531.5,1
2025-03-02T04:00:00Z,21.0,0.0,86,744.0,625.3,1
2025-03-02T05:00:00Z,20.6,0.0,87,651.0,562.8,1
2025-03-02T06:00:00Z,20.0,0.0,90,452.0,452.6,1
2025-03-02T07:00:00Z,19.4,0.0,87,317.0,323.4,1
2025-03-02T08:00:00Z,18.8,0.0,75,154.0,228.0,1
2025-03-02T09:00:00Z,17.9,0.0,15,50.0,212.1,0
2025-03-02T10:00:00Z,17.1,0.0,18,0.0,0.0,0
2025-03-02T11:00:00Z,16.4,0.0,16,0.0,0.0,0
2025-03-02T12:00:00Z,15.9,0.0,7,0.0,0.0,0
2025-03-02T13:00:00Z,15.0,0.0,5,0.0,0.0,0
2025-03-02T14:00:00Z,14.6,0.0,16,0.0,0.0,0
2025-03-02T15:00:00Z,14.1,0.0,12,0.0,0.0,0
2025-03-02T16:00:00Z,13.6,0.0,36,0.0,0.0,0
2025-03-02T17:00:00Z,13.4,0.0,94,0.0,0.0,0
2025-03-02T18:00:00Z,13.4,0.0,96,0.0,0.0,0
2025-03-02T19:00:00Z,13.0,0.0,79,0.0,0.0,0
2025-03-02T20:00:00Z,12.4,0.0,70,0.0,0.0,0
2025-03-02T21:00:00Z,13.2,0.0,28,44.0,239.0,1
2025-03-02T22:00:00Z,14.9,0.0,22,230.0,633.7,1
2025-03-02T23:00:00Z,16.9,0.0,1,447.0,808.6,1
2025-03-03T00:00:00Z,18.0,0.0,23,607.0,795.9,1
2025-03-03T01:00:00Z,18.9,0.0,26,780.0,909.7,1
2025-03-03T02:00:00Z,19.9,0.0,24,844.0,819.4,1
2025-03-03T03:00:00Z,20.5,0.0,18,876.0,837.9,1
2025-03-03T04:00:00Z,20.2,0.0,4,869.0,906.4,1
2025-03-03T05:00:00Z,19.9,0.0,1,779.0,892.4,1
2025-03-03T06:00:00Z,19.6,0.0,4,638.0,869.9,1
2025-03-03T07:00:00Z,19.0,0.0,0,449.0,789.3,1
2025-03-03T08:00:00Z,18.2,0.0,1,238.0,634.5,1
2025-03-03T09:00:00Z,17.3,0.0,0,51.0,270.7,0
2025-03-03T10:00:00Z,16.8,0.0,0,0.0,0.0,0
2025-03-03T11:00:00Z,16.4,0.0,0,0.0,0.0,0
2025-03-03T12:00:00Z,15.9,0.0,0,0.0,0.0,0
2025-03-03T13:00:00Z,15.5,0.0,0,0.0,0.0,0
2025-03-03T14:00:00Z,15.1,0.0,0,0.0,0.0,0
2025-03-03T15:00:00Z,14.7,0.0,0,0.0,0.0,0
2025-03-03T16:00:00Z,14.2,0.0,12,0.0,0.0,0
2025-03-03T17:00:00Z,13.9,0.0,0,0.0,0.0,0
2025-03-03T18:00:00Z,13.7,0.0,0,0.0,0.0,0
2025-03-03T19:00:00Z,12.8,0.0,0,0.0,0.0,0
2025-03-03T20:00:00Z,11.9,0.0,0,0.0,0.0,0
2025-03-03T21:00:00Z,12.6,0.0,0,42.0,233.0,1
2025-03-03T22:00:00Z,14.8,0.0,0,224.0,626.3,1
2025-03-03T23:00:00Z,17.4,0.0,0,432.0,781.2,1
2025-03-04T00:00:00Z,20.3,0.0,0,620.0,861.5,1
2025-03-04T01:00:00Z,23.5,0.0,0,771.0,909.6,1
2025-03-04T02:00:00Z,27.4,0.0,0,867.0,934.5,1
2025-03-04T03:00:00Z,29.9,0.0,0,901.0,943.5,1
2025-03-04T04:00:00Z,31.0,0.0,0,870.0,935.9,1
2025-03-04T05:00:00Z,31.5,0.0,0,776.0,913.1,1
2025-03-04T06:00:00Z,31.8,0.0,0,630.0,870.9,1
2025-03-04T07:00:00Z,31.8,0.0,0,441.0,788.2,1
2025-03-04T08:00:00Z,31.0,0.0,0,233.0,634.3,1
2025-03-04T09:00:00Z,28.4,0.0,0,49.0,267.3,0
2025-03-04T10:00:00Z,27.8,0.0,0,0.0,0.0,0
2025-03-04T11:00:00Z,26.3,0.0,0,0.0,0.0,0
2025-03-04T12:00:00Z,24.3,0.0,0,0.0,0.0,0
2025-03-04T13:00:00Z,22.9,0.0,0,0.0,0.0,0
2025-03-04T14:00:00Z,21.3,0.0,0,0.0,0.0,0
2025-03-04T15:00:00Z,20.4,0.0,0,0.0,0.0,0
2025-03-04T16:00:00Z,19.8,0.0,0,0.0,0.0,0
2025-03-04T17:00:00Z,19.7,0.0,0,0.0,0.0,0
2025-03-04T18:00:00Z,20.7,0.0,0,0.0,0.0,0
2025-03-04T19:00:00Z,22.0,0.0,0,0.0,0.0,0
2025-03-04T20:00:00Z,21.8,0.0,0,0.0,0.0,0
2025-03-04T21:00:00Z,21.8,0.0,0,39.0,226.9,1
2025-03-04T22:00:00Z,23.2,0.0,0,217.0,615.0,1
2025-03-04T23:00:00Z,25.5,0.0,0,426.0,780.1,1
2025-03-05T00:00:00Z,27.8,0.0,0,615.0,861.1,1
2025-03-05T01:00:00Z,30.8,0.0,0,761.0,904.1,1
2025-03-05T02:00:00Z,32.7,0.0,0,856.0,927.4,1
2025-03-05T03:00:00Z,34.3,0.0,0,890.0,936.8,1
2025-03-05T04:00:00Z,34.7,0.0,0,860.0,930.4,1
2025-03-05T05:00:00Z,24.8,0.0,0,763.0,900.5,1
2025-03-05T06:00:00Z,24.8,0.0,0,619.0,860.7,1
2025-03-05T07:00:00Z,22.6,0.0,0,430.0,767.5,1
2025-03-05T08:00:00Z,21.6,0.0,0,223.0,608.3,1
2025-03-05T09:00:00Z,20.9,0.0,0,44.0,235.6,0
2025-03-05T10:00:00Z,20.2,0.0,6,0.0,0.0,0
2025-03-05T11:00:00Z,19.9,0.0,37,0.0,0.0,0
2025-03-05T12:00:00Z,19.6,0.0,74,0.0,0.0,0
2025-03-05T13:00:00Z,19.3,0.0,80,0.0,0.0,0
2025-03-05T14:00:00Z,19.1,0.1,80,0.0,0.0,0
2025-03-05T15:00:00Z,19.0,0.1,89,0.0,0.0,0
2025-03-05T16:00:00Z,18.6,0.1,56,0.0,0.0,0
2025-03-05T17:00:00Z,18.5,0.1,100,0.0,0.0,0
2025-03-05T18:00:00Z,18.4,0.1,100,0.0,0.0,0
2025-03-05T19:00:00Z,18.2,0.1,100,0.0,0.0,0
2025-03-05T20:00:00Z,18.2,0.1,100,0.0,0.0,0
2025-03-05T21:00:00Z,18.6,0.0,100,19.0,10.0,1
2025-03-05T22:00:00Z,19.4,0.1,100,129.0,116.0,1
2025-03-05T23:00:00Z,20.4,0.1,100,279.0,194.2,1
2025-03-06T00:00:00Z,21.0,0.1,100,446.0,274.9,1
2025-03-06T01:00:00Z,19.5,0.5,100,188.0,12.2,1
2025-03-06T02:00:00Z,20.0,0.3,100,256.0,2.5,1
2025-03-06T03:00:00Z,20.3,0.4,100,314.0,17.8,1
2025-03-06T04:00:00Z,21.0,0.1,100,339.0,29.3,1
2025-03-06T05:00:00Z,22.1,0.0,100,488.0,315.7,1
2025-03-06T06:00:00Z,22.5,0.0,100,452.0,332.1,1
2025-03-06T07:00:00Z,22.0,0.0,100,323.0,305.2,1
2025-03-06T08:00:00Z,21.9,0.0,100,163.0,187.6,1
2025-03-06T09:00:00Z,21.1,0.0,100,31.0,48.2,0
2025-03-06T10:00:00Z,21.2,0.0,100,0.0,0.0,0
2025-03-06T11:00:00Z,21.5,0.0,100,0.0,0.0,0
2025-03-06T12:00:00Z,20.5,0.0,60,0.0,0.0,0
2025-03-06T13:00:00Z,20.3,0.0,3,0.0,0.0,0
2025-03-06T14:00:00Z,19.7,0.0,0,0.0,0.0,0
2025-03-06T15:00:00Z,19.1,0.0,0,0.0,0.0,0
2025-03-06T16:00:00Z,18.6,0.0,0,0.0,0.0,0
2025-03-06T17:00:00Z,17.5,0.0,0,0.0,0.0,0
2025-03-06T18:00:00Z,17.2,0.0,0,0.0,0.0,0
2025-03-06T19:00:00Z,16.6,0.0,0,0.0,0.0,0
2025-03-06T20:00:00Z,15.9,0.0,0,0.0,0.0,0
2025-03-06T21:00:00Z,16.6,0.0,0,36.0,203.8,1
2025-03-06T22:00:00Z,18.5,0.0,0,212.0,614.9,1
2025-03-06T23:00:00Z,20.8,0.0,0,414.0,750.8,1
2025-03-07T00:00:00Z,23.2,0.0,0,605.0,852.0,1
2025-03-07T01:00:00Z,25.0,0.0,0,755.0,899.9,1
2025-03-07T02:00:00Z,26.1,0.0,0,851.0,926.5,1
2025-03-07T03:00:00Z,27.2,0.0,0,887.0,938.8,1
2025-03-07T04:00:00Z,28.2,0.0,0,857.0,934.2,1
2025-03-07T05:00:00Z,28.9,0.0,0,765.0,913.1,1
2025-03-07T06:00:00Z,28.8,0.0,0,619.0,871.1,1
2025-03-07T07:00:00Z,27.3,0.0,0,430.0,789.4,1
2025-03-07T08:00:00Z,26.3,0.0,0,220.0,626.2,1
2025-03-07T09:00:00Z,25.9,0.0,0,40.0,226.9,0
2025-03-07T10:00:00Z,24.8,0.0,0,0.0,0.0,0
2025-03-07T11:00:00Z,23.0,0.0,0,0.0,0.0,0
2025-03-07T12:00:00Z,21.6,0.0,0,0.0,0.0,0
2025-03-07T13:00:00Z,20.1,0.0,0,0.0,0.0,0
2025-03-07T14:00:00Z,19.1,0.0,0,0.0,0.0,0
2025-03-07T15:00:00Z,18.3,0.0,0,0.0,0.0,0
2025-03-07T16:00:00Z,17.9,0.0,0,0.0,0.0,0
2025-03-07T17:00:00Z,17.3,0.0,0,0.0,0.0,0
2025-03-07T18:00:00Z,17.1,0.0,0,0.0,0.0,0
2025-03-07T19:00:00Z,16.7,0.0,0,0.0,0.0,0
2025-03-07T20:00:00Z,17.1,0.0,0,0.0,0.0,0
2025-03-07T21:00:00Z,19.0,0.0,0,34.0,196.9,1
2025-03-07T22:00:00Z,21.9,0.0,0,209.0,610.9,1
2025-03-07T23:00:00Z,24.6,0.0,0,419.0,778.8,1
2025-03-08T00:00:00Z,26.9,0.0,0,610.0,866.5,1
2025-03-08T01:00:00Z,29.1,0.0,0,764.0,920.4,1
2025-03-08T02:00:00Z,31.0,0.0,0,861.0,946.5,1
2025-03-08T03:00:00Z,32.5,0.0,0,896.0,956.0,1
2025-03-08T04:00:00Z,32.6,0.0,0,867.0,954.6,1
2025-03-08T05:00:00Z,32.5,0.0,0,776.0,935.9,1
2025-03-08T06:00:00Z,31.8,0.0,0,628.0,893.7,1
2025-03-08T07:00:00Z,30.8,0.0,0,434.0,808.6,1
2025-03-08T08:00:00Z,28.7,0.0,0,219.0,637.7,1
2025-03-08T09:00:00Z,26.5,0.0,0,38.0,222.2,0
2025-03-08T10:00:00Z,26.8,0.0,0,0.0,0.0,0
2025-03-08T11:00:00Z,26.5,0.0,0,0.0,0.0,0
2025-03-08T12:00:00Z,25.6,0.0,0,0.0,0.0,0
2025-03-08T13:00:00Z,23.2,0.0,0,0.0,0.0,0
2025-03-08T14:00:00Z,21.7,0.0,0,0.0,0.0,0
2025-03-08T15:00:00Z,20.4,0.0,0,0.0,0.0,0
2025-03-08T16:00:00Z,20.2,0.0,100,0.0,0.0,0
